DATENUM,DATE,SYMBOL,NAME,SECTOR,CMP,VALUATION,FAIRRANGE,PE,SECTORPE,MARKETCAP,MKCAPTYPE,TREND,FUNDAMENTAL,MOMENTUM,DERATIO,PRICETOSALES,PLEDGE,QBS,QBS%,AGS,AGS%,VALUATION_DCF,VALUATION_GRAHAM,VALUATION_EARNING,VALUATION_BOOKVALUE,VALUATION_SALES
20250112,12-Jan-2025,SAKSOFT,Saksoft Limited,Information Technology,203.81,Overvalued,0-0,27.71,0,2701,Micro Cap,Sell Trend,Great Financials,Good Momentum,0.02,3.36,0.00,8(10),80%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SAKUMA,Sakuma Exports Limited,Services,3.65,Overvalued,0-0,14.53,0,572,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.20,0.24,0.00,3(10),30%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SALASAR,Salasar Techno Engineering Limited,Capital Goods,12.4,Fairly Valued,0-0,39.94,0,2150,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.77,1.72,4.22,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SALONA,Salona Cotspin Limited,Textiles,271.65,Fairly Valued,0-0,20.10,0,137,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,2.12,0.19,0.70,4(10),40%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SALSTEEL,S.A.L. Steel Limited,Metals & Mining,21.14,Overvalued,0-0,406.30,0,179,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,2.97,0.36,45.39,1(10),10%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SALZERELEC,Salzer Electronics Limited,Capital Goods,1371.7,Undervalued,0-0,36.02,0,2424,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,0.65,1.87,17.17,4(10),40%,9(10),90%,0,0,0,0,0
20250112,12-Jan-2025,SAMBHAAV,Sambhaav Media Limited,"Media, Entertainment & Publication",7.59,Fairly Valued,0-0,57.60,0,145,Micro Cap,Buy Trend,Moderate Financials,Good Momentum,0.09,3.36,0.00,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SAMHI,Samhi Hotels Limited,Consumer Services,190.28,Fairly Valued,0-0,0.00,0,4182,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,2.04,3.94,0.00,4(10),40%,1(4),25%,0,0,0,0,0
20250112,12-Jan-2025,SAMMAANCAP,Sammaan Capital Limited,Financial Services,149.71,Overvalued,0-0,0.00,0,11148,Small Cap,Sell Trend,Poor Financials,Weak Momentum,0.00,1.24,0.00,1(10),10%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SAMPANN,Sampann Utpadan India Limited,Capital Goods,37,Fairly Valued,0-0,0.00,0,152,Micro Cap,Buy Trend,Poor Financials,Good Momentum,18.81,1.96,0.00,1(10),10%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SANATHAN,Sanathan Textiles Limited,Textiles,343.4,Overvalued,0-0,21.69,0,2903,Micro Cap,Sell Trend,Moderate Financials,New Listing,0.30,0.98,0.00,3(10),30%,New Listing),27 Dec 24,0,0,0,0,0
20250112,12-Jan-2025,SANDESH,The Sandesh Limited,"Media, Entertainment & Publication",1600.2,Fairly Valued,0-0,5.60,0,1223,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.00,3.86,0.00,7(10),70%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SANDHAR,Sandhar Technologies Limited,Automobile and Auto Components,472.85,Undervalued,0-0,21.86,0,2845,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.61,0.77,0.00,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SANDUMA,Sandur Manganese & Iron Ores Limited,"Oil, Gas & Consumable Fuels",385.15,Fairly Valued,0-0,17.85,0,6235,Small Cap,Sell Trend,Good Financials,Good Momentum,0.06,3.98,0.00,6(10),60%,2(4),50%,0,0,0,0,0
20250112,12-Jan-2025,SANGAMIND,Sangam (India) Limited,Textiles,396.5,Overvalued,0-0,52.97,0,1976,Micro Cap,Buy Trend,Moderate Financials,Good Momentum,1.08,0.73,0.00,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SANGHIIND,Sanghi Industries Limited,Construction Materials,57.36,Overvalued,0-0,0.00,0,1481,Micro Cap,Sell Trend,Poor Financials,Good Momentum,1.87,1.75,21.47,-1(10),-10%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SANGHVIMOV,Sanghvi Movers Limited,Capital Goods,285.95,Fairly Valued,0-0,14.10,0,2476,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.29,4.05,0.00,7(10),70%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,SANGINITA,Sanginita Chemicals Limited,Chemicals,15.27,Fairly Valued,0-0,454.62,0,40,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.81,0.17,0.00,3(10),30%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,SANOFI,Sanofi India Limited,Healthcare,5881.55,Overvalued,0-0,29.40,0,13516,Small Cap,Sell Trend,Good Financials,Weak Momentum,0.00,5.60,0.00,7(10),70%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SANOFICONR,Sanofi Consumer Healthcare India Limited,Healthcare,4868.1,Overvalued,0-0,0.00,0,11182,Small Cap,Buy Trend,Poor Financials,New Listing,,,0.00,0(2),0%,New Listing),13 Sep 24,0,0,0,0,0
20250112,12-Jan-2025,SANSERA,Sansera Engineering Limited,Automobile and Auto Components,1347.9,Fairly Valued,0-0,42.99,0,8352,Small Cap,Sell Trend,Good Financials,Strong Momentum,0.60,2.82,0.00,7(10),70%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SANSTAR,Sanstar Limited,Fast Moving Consumer Goods,113.92,Overvalued,0-0,31.13,0,2078,Micro Cap,Sell Trend,Moderate Financials,New Listing,0.59,1.95,0.00,4(10),40%,New Listing),26 Jul 24,0,0,0,0,0
20250112,12-Jan-2025,SAPPHIRE,Sapphire Foods India Limited,Consumer Services,328.65,Overvalued,0-0,586.83,0,10567,Small Cap,Buy Trend,Moderate Financials,Good Momentum,0.02,3.90,0.00,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SARDAEN,Sarda Energy & Minerals Limited,Metals & Mining,470.65,Fairly Valued,0-0,27.51,0,16661,Small Cap,Buy Trend,Great Financials,Strong Momentum,0.35,4.32,0.00,8(10),80%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,SAREGAMA,Saregama India Limited,"Media, Entertainment & Publication",529.55,Overvalued,0-0,54.36,0,10210,Small Cap,Buy Trend,Moderate Financials,Weak Momentum,0.00,11.17,0.00,5(10),50%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SARLAPOLY,Sarla Performance Fibers Limited,Textiles,97.65,Undervalued,0-0,14.52,0,812,Micro Cap,Sell Trend,Good Financials,Good Momentum,0.32,1.90,0.00,6(10),60%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SARVESHWAR,Sarveshwar Foods Limited,Fast Moving Consumer Goods,8.04,Undervalued,0-0,38.88,0,789,Micro Cap,Sell Trend,Good Financials,Good Momentum,1.18,0.80,0.00,6(10),60%,4(7),57%,0,0,0,0,0
20250112,12-Jan-2025,SASKEN,Sasken Technologies Limited,Information Technology,2145.5,Overvalued,0-0,49.25,0,3208,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,0.00,6.92,0.00,5(10),50%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SASTASUNDR,Sastasundar Ventures Limited,Healthcare,293.15,Overvalued,0-0,0.00,0,941,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.00,32.88,0.00,2(10),20%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SATIA,Satia Industries Limited,Forest Materials,91.37,Overvalued,0-0,6.42,0,915,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.32,0.57,0.00,6(10),60%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,SATIN,Satin Creditcare Network Limited,Financial Services,150.15,Undervalued,0-0,4.25,0,1662,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.00,0.66,0.00,5(10),50%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SATINDLTD,Sat Industries Limited,Capital Goods,104,Fairly Valued,0-0,25.67,0,1179,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.10,2.39,0.00,6(10),60%,3(7),43%,0,0,0,0,0
20250112,12-Jan-2025,SAURASHCEM,Saurashtra Cement Limited,Construction Materials,107.09,Fairly Valued,0-0,53.88,0,1190,Micro Cap,Sell Trend,Moderate Financials,New Listing,0.09,0.73,0.00,3(10),30%,New Listing),27 Feb 24,0,0,0,0,0
20250112,12-Jan-2025,SBC,SBC Exports Limited,Services,26.39,Fairly Valued,0-0,49.64,0,837,Micro Cap,Sell Trend,Great Financials,Strong Momentum,1.19,3.31,19.29,8(10),80%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,SBCL,Shivalik Bimetal Controls Limited,Capital Goods,567.9,Overvalued,0-0,40.64,0,3267,Micro Cap,Sell Trend,Great Financials,Strong Momentum,0.12,6.45,0.00,8(10),80%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SBFC,SBFC Finance Limited,Financial Services,87.46,Undervalued,0-0,31.68,0,9524,Small Cap,Buy Trend,Good Financials,Weak Momentum,0.00,8.52,0.00,6(10),60%,1(5),20%,0,0,0,0,0
20250112,12-Jan-2025,SBGLP,Suratwwala Business Group Limited,Realty,121.59,Overvalued,0-0,127.64,0,2098,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.65,43.35,0.00,5(10),50%,5(7),71%,0,0,0,0,0
20250112,12-Jan-2025,SBICARD,SBI Cards and Payment Services Limited,Financial Services,722.55,Overvalued,0-0,31.08,0,68688,Mid Cap,Buy Trend,Good Financials,Weak Momentum,0.00,4.06,0.00,7(10),70%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,SBILIFE,SBI Life Insurance Company Limited,Financial Services,1478.3,Fairly Valued,0-0,67.90,0,148134,Large Cap,Sell Trend,Good Financials,Good Momentum,0.00,1.79,0.00,7(10),70%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SBIN,State Bank of India,Financial Services,743.25,Undervalued,0-0,9.27,0,663233,Large Cap,Sell Trend,Great Financials,Strong Momentum,0.00,1.41,0.00,9(10),90%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SCHAEFFLER,Schaeffler India Limited,Automobile and Auto Components,3323.15,Overvalued,0-0,57.03,0,51965,Mid Cap,Sell Trend,Great Financials,Weak Momentum,0.00,6.52,0.00,9(10),90%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SCHAND,S Chand And Company Limited,"Media, Entertainment & Publication",212.65,Fairly Valued,0-0,18.53,0,752,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.12,1.14,0.00,4(10),40%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SCHNEIDER,Schneider Electric Infrastructure Limited,Capital Goods,720.65,Overvalued,0-0,87.40,0,17218,Small Cap,Sell Trend,Great Financials,Strong Momentum,1.66,7.15,0.00,8(10),80%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,SCI,Shipping Corporation Of India Limited,Services,199.96,Fairly Valued,0-0,9.09,0,9316,Small Cap,Sell Trend,Good Financials,Good Momentum,0.38,1.63,0.00,6(10),60%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SCILAL,Shipping Corporation of India Land and Assets Limited,Financial Services,58.81,Overvalued,0-0,56.79,0,2744,Micro Cap,Sell Trend,Poor Financials,New Listing,0.00,169.77,0.00,2(10),20%,New Listing),19 Mar 24,0,0,0,0,0
20250112,12-Jan-2025,SCPL,Sheetal Cool Products Limited,Fast Moving Consumer Goods,319.1,Overvalued,0-0,16.87,0,329,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.73,1.01,0.00,7(10),70%,2(7),29%,0,0,0,0,0
20250112,12-Jan-2025,SDBL,Som Distilleries & Breweries Limited,Fast Moving Consumer Goods,109.94,Undervalued,0-0,23.01,0,2184,Micro Cap,Buy Trend,Good Financials,Strong Momentum,0.31,0.77,0.00,7(10),70%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SEAMECLTD,Seamec Limited,Services,1072,Fairly Valued,0-0,17.17,0,2726,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.34,3.62,0.00,5(10),50%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SECMARK,SecMark Consultancy Limited,Information Technology,104.46,Fairly Valued,0-0,48.19,0,111,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.70,3.91,0.00,4(10),40%,2(4),50%,0,0,0,0,0
20250112,12-Jan-2025,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,Information Technology,31.64,Overvalued,0-0,0.00,0,106,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,-19.57,0.45,11.35,0(10),0%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SEJALLTD,Sejal Glass Limited,Capital Goods,567.6,Undervalued,0-0,112.29,0,576,Micro Cap,Sell Trend,Good Financials,Good Momentum,9.57,2.72,0.18,6(10),60%,4(8),50%,0,0,0,0,0
20250112,12-Jan-2025,SELAN,Selan Exploration Technology Limited,"Oil, Gas & Consumable Fuels",793.75,Undervalued,0-0,20.92,0,1210,Micro Cap,Sell Trend,Good Financials,Good Momentum,0.00,5.25,0.00,7(10),70%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SELMC,SEL Manufacturing Company Limited,Textiles,38.36,Overvalued,0-0,0.00,0,128,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,-16.67,1.95,36.00,0(10),0%,0(10),0%,0,0,0,0,0
20250112,12-Jan-2025,SEMAC,SEMAC CONSULTANTS LIMITED,Construction,361.1,Overvalued,0-0,0.00,0,113,Micro Cap,Sell Trend,Poor Financials,Good Momentum,0.19,1.06,0.00,2(10),20%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SENCO,Senco Gold Limited,Consumer Durables,1075.25,Fairly Valued,0-0,42.92,0,8794,Small Cap,Sell Trend,Good Financials,Strong Momentum,1.10,1.54,0.00,6(10),60%,4(5),80%,0,0,0,0,0
20250112,12-Jan-2025,SENORES,Senores Pharmaceuticals Limited,Healthcare,502.85,Fairly Valued,0-0,73.54,0,2313,Micro Cap,Sell Trend,Moderate Financials,New Listing,1.22,10.78,0.00,4(10),40%,New Listing),30 Dec 24,0,0,0,0,0
20250112,12-Jan-2025,SEPC,SEPC Limited,Construction,19.09,Fairly Valued,0-0,134.61,0,3039,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.37,4.78,33.95,3(10),30%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SEQUENT,Sequent Scientific Limited,Healthcare,177.68,Overvalued,0-0,270.32,0,4454,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.78,3.07,0.00,5(10),50%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SERVOTECH,Servotech Power Systems Limited,Capital Goods,150.27,Fairly Valued,0-0,162.65,0,3305,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.70,6.61,3.78,6(10),60%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,SESHAPAPER,Seshasayee Paper and Boards Limited,Forest Materials,289.6,Overvalued,0-0,9.53,0,1822,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.01,0.99,0.00,7(10),70%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SETCO,Setco Automotive Limited,Automobile and Auto Components,19.71,Fairly Valued,0-0,0.00,0,263,Micro Cap,Buy Trend,Poor Financials,Weak Momentum,-2.10,0.40,94.59,1(10),10%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SFL,Sheela Foam Limited,Consumer Durables,972.85,Overvalued,0-0,69.91,0,10569,Small Cap,Buy Trend,Moderate Financials,Weak Momentum,0.44,3.16,0.00,5(10),50%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,SGIL,Synergy Green Industries Limited,Capital Goods,412.55,Undervalued,0-0,49.00,0,636,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,1.71,1.88,0.00,5(10),50%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SGL,STL Global Limited,Textiles,15.99,Overvalued,0-0,0.00,0,44,Micro Cap,Sell Trend,Poor Financials,Good Momentum,0.72,0.45,0.00,0(10),0%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHAH,Shah Metacorp Limited,Capital Goods,4.17,Undervalued,0-0,8.16,0,247,Micro Cap,Buy Trend,Moderate Financials,Weak Momentum,0.64,1.37,0.00,5(10),50%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SHAHALLOYS,Shah Alloys Limited,Capital Goods,64.4,Overvalued,0-0,0.00,0,127,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,7.13,0.28,0.00,-1(10),-10%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHAILY,Shaily Engineering Plastics Limited,Capital Goods,1564.9,Fairly Valued,0-0,98.33,0,7197,Small Cap,Buy Trend,Good Financials,Strong Momentum,0.45,10.28,0.00,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SHAKTIPUMP,Shakti Pumps (India) Limited,Capital Goods,1277.9,Undervalued,0-0,46.77,0,15384,Small Cap,Buy Trend,Good Financials,Strong Momentum,0.11,6.67,0.00,7(10),70%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,SHALBY,Shalby Limited,Healthcare,222.78,Fairly Valued,0-0,44.37,0,2412,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.31,2.40,0.00,4(10),40%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHALPAINTS,Shalimar Paints Limited,Consumer Durables,130.24,Fairly Valued,0-0,0.00,0,1094,Micro Cap,Buy Trend,Poor Financials,Weak Momentum,0.37,1.94,66.16,1(10),10%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHANKARA,Shankara Building Products Limited,Consumer Services,606.15,Undervalued,0-0,19.12,0,1470,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.10,0.28,0.00,5(10),50%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHANTI,Shanti Overseas (India) Limited,Fast Moving Consumer Goods,16.73,Overvalued,0-0,0.00,0,19,Micro Cap,Buy Trend,Poor Financials,Weak Momentum,0.05,2.34,0.00,-1(10),-10%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHANTIGEAR,Shanthi Gears Limited,Capital Goods,475.55,Overvalued,0-0,40.37,0,3650,Micro Cap,Sell Trend,Great Financials,Strong Momentum,0.00,6.37,0.00,8(10),80%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SHARDACROP,Sharda Cropchem Limited,Chemicals,758.8,Fairly Valued,0-0,31.43,0,6844,Small Cap,Sell Trend,Good Financials,Weak Momentum,0.00,1.95,0.00,6(10),60%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SHARDAMOTR,Sharda Motor Industries Limited,Automobile and Auto Components,1827.5,Overvalued,0-0,16.39,0,5242,Small Cap,Sell Trend,Good Financials,Strong Momentum,0.00,1.88,0.00,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SHAREINDIA,Share India Securities Limited,Financial Services,284.25,Undervalued,0-0,13.56,0,6203,Small Cap,Sell Trend,Great Financials,Good Momentum,0.00,3.64,37.09,9(10),90%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHEKHAWATI,Shekhawati Industries Limited,Textiles,31.35,Fairly Valued,0-0,0.70,0,107,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.00,1.49,0.00,2(10),20%,4(6),67%,0,0,0,0,0
20250112,12-Jan-2025,SHEMAROO,Shemaroo Entertainment Limited,"Media, Entertainment & Publication",149.17,Overvalued,0-0,0.00,0,409,Micro Cap,Sell Trend,Poor Financials,Good Momentum,0.61,0.61,0.00,1(10),10%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHILPAMED,Shilpa Medicare Limited,Healthcare,777.15,Fairly Valued,0-0,124.49,0,7604,Small Cap,Sell Trend,Moderate Financials,Good Momentum,0.52,6.26,7.90,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHIVALIK,Shivalik Rasayan Limited,Chemicals,699.6,Fairly Valued,0-0,77.49,0,1088,Micro Cap,Buy Trend,Good Financials,Weak Momentum,0.26,3.64,0.00,6(10),60%,1(10),10%,0,0,0,0,0
20250112,12-Jan-2025,SHIVAMAUTO,Shivam Autotech Limited,Automobile and Auto Components,40.92,Overvalued,0-0,0.00,0,501,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,6.90,1.05,0.00,1(10),10%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SHIVAMILLS,Shiva Mills Limited,Textiles,97.07,Overvalued,0-0,0.00,0,83,Micro Cap,Buy Trend,Poor Financials,Weak Momentum,0.11,0.47,0.00,-1(10),-10%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHIVATEX,Shiva Texyarn Limited,Textiles,209.93,Overvalued,0-0,146.31,0,269,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.78,0.89,0.00,1(10),10%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SHK,S H Kelkar and Company Limited,Fast Moving Consumer Goods,223.19,Fairly Valued,0-0,162.11,0,3093,Micro Cap,Sell Trend,Good Financials,Good Momentum,0.52,1.52,5.58,7(10),70%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHOPERSTOP,Shoppers Stop Limited,Consumer Services,616.85,Overvalued,0-0,407.18,0,6808,Small Cap,Sell Trend,Good Financials,Good Momentum,0.60,1.52,9.81,6(10),60%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHRADHA,Shradha Infraprojects Limited,REALTY,88.96,Fairly Valued,0-0,20.89,0,450,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,1.65,4.53,0.00,5(10),50%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,Construction Materials,82.11,Fairly Valued,0-0,16.22,0,1214,Micro Cap,Sell Trend,Good Financials,Good Momentum,0.00,1.65,0.00,7(10),70%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHREECEM,SHREE CEMENT LIMITED,Construction Materials,25738.3,Fairly Valued,0-0,53.61,0,92838,Large Cap,Sell Trend,Moderate Financials,Weak Momentum,0.07,4.68,0.00,4(10),40%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Chemicals,303.9,Fairly Valued,0-0,20.96,0,982,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.23,1.34,0.00,5(10),50%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SHREERAMA,Shree Rama Multi-Tech Limited,Capital Goods,45.98,Undervalued,0-0,40.99,0,612,Micro Cap,Buy Trend,Good Financials,Strong Momentum,0.12,3.31,0.00,6(10),60%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,SHRENIK,Shrenik Limited,Forest Materials,0.76,Overvalued,0-0,0.00,0,47,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,-0.71,2.48,94.97,0(10),0%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,SHREYANIND,Shreyans Industries Limited,Forest Materials,225.51,Overvalued,0-0,5.29,0,311,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.08,0.51,0.00,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SHRIPISTON,Shriram Pistons & Rings Limited,Automobile and Auto Components,2083,Undervalued,0-0,19.64,0,9176,Small Cap,Sell Trend,Great Financials,Strong Momentum,0.24,2.75,0.00,10(10),100%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,SHRIRAMFIN,Shriram Finance Limited,Financial Services,532,Undervalued,0-0,12.44,0,100013,Large Cap,Sell Trend,Great Financials,Strong Momentum,0.00,2.60,0.00,9(10),90%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,SHRIRAMPPS,Shriram Properties Limited,Realty,100.5,Overvalued,0-0,30.97,0,1707,Micro Cap,Sell Trend,Poor Financials,Good Momentum,0.51,2.09,0.00,2(10),20%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHYAMCENT,Shyam Century Ferrous Limited,Metals & Mining,12.26,Overvalued,0-0,0.00,0,261,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.01,2.00,0.00,1(10),10%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,SHYAMMETL,Shyam Metalics and Energy Limited,Metals & Mining,784.4,Fairly Valued,0-0,26.21,0,21901,Small Cap,Sell Trend,Moderate Financials,Good Momentum,0.06,1.55,0.00,5(10),50%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,SHYAMTEL,Shyam Telecom Limited,Services,18.04,Overvalued,0-0,0.00,0,21,Micro Cap,Sell Trend,Poor Financials,Good Momentum,0.00,,0.00,-1(10),-10%,4(7),57%,0,0,0,0,0
20250112,12-Jan-2025,SICALLOG,Sical Logistics Limited,Services,136.78,Overvalued,0-0,0.00,0,913,Micro Cap,Sell Trend,Poor Financials,New Listing,17.30,5.06,0.00,0(10),0%,New Listing),12 Oct 23,0,0,0,0,0
20250112,12-Jan-2025,SIEMENS,Siemens Limited,Capital Goods,6104.8,Overvalued,0-0,80.02,0,217392,Large Cap,Sell Trend,Great Financials,Strong Momentum,0.00,9.89,6.67,8(10),80%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,SIGACHI,Sigachi Industries Limited,Healthcare,46.24,Undervalued,0-0,23.35,0,1544,Micro Cap,Sell Trend,Great Financials,Weak Momentum,0.34,3.54,23.37,8(10),80%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,SIGIND,Signet Industries Limited,Services,66.22,Fairly Valued,0-0,15.45,0,194,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,1.52,0.17,0.00,2(10),20%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SIGMA,Sigma Solve Limited,Information Technology,351.1,Fairly Valued,0-0,20.29,0,364,Micro Cap,Buy Trend,Great Financials,Weak Momentum,0.16,5.56,0.00,8(10),80%,1(5),20%,0,0,0,0,0
20250112,12-Jan-2025,SIGNATURE,Signatureglobal (India) Limited,Realty,1252.9,Overvalued,0-0,325.03,0,17621,Small Cap,Sell Trend,Moderate Financials,Good Momentum,3.06,8.29,0.00,4(10),40%,2(4),50%,0,0,0,0,0
20250112,12-Jan-2025,SIGNPOST,Signpost India Limited,"Media, Entertainment & Publication",376.25,Undervalued,0-0,36.37,0,1979,Micro Cap,Buy Trend,Good Financials,New Listing,0.80,4.52,0.00,7(10),70%,New Listing),14 Feb 24,0,0,0,0,0
20250112,12-Jan-2025,SIKKO,Sikko Industries Limited,Chemicals,96.63,Fairly Valued,0-0,36.30,0,211,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.21,3.57,0.00,4(10),40%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,SIL,Standard Industries Limited,Realty,24.96,Overvalued,0-0,41.09,0,161,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.15,6.84,0.00,1(10),10%,4(10),40%,0,0,0,0,0
